,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,y
777,-9.20644474,1.39053488,5.01143122,12.12316608,1.98375332,-2.70341992,-2.05294657,0.49435294,3.23880196,4.43500519,4.04434061,2.17585468,0.78154957,-0.70605302,-0.36005259,-1.94722652,0.45172882,3.3220675,-4.8938427,1.2548759,-0.76396716,2.42263675,0.40864995,2.0092206,0.25307202,0.66812766,0.63057637,6.40202427,0.41974425,-1.70174909,0.08925533,1.62226343,-2.28435588,1.81565142,2.53676677,0.3795822,1.00472331,-1.60616326,1.52137709,-1.04466581,2.252074,0.67104709,0.40261459,1.55690551,-0.19800997,-0.23112337,0.49010533,1.22759569,0.21990713,1.56289208,1.81367838,-0.89784837,1.891608,0.88477141,-0.60731298,1.02178216,-0.65687943,0.80531877,-1.45602417,-0.67574638,1.52117944,0.95437771,0.19150317,-0.97622263,4
81,-9.76521111,-6.50647497,3.13197613,-1.16457808,1.69931185,0.55220634,-8.4638319,1.28737962,3.85975981,-2.89641762,-3.13513279,2.75594974,0.68902856,3.25768065,-2.67996311,-2.13881636,-1.03326023,1.01771784,1.51007771,2.56685495,-0.16577794,1.76651621,-1.36245286,2.59943533,4.08859634,-1.25604999,2.58976889,-4.75230789,-3.70527744,0.46382403,-1.7007724,1.02009749,-0.39669365,0.95778298,-0.43322718,-0.71560895,-0.73605633,0.78683543,1.19094801,-0.1195218,0.22709835,0.14150149,1.93674755,-2.30651736,0.90490603,1.28859508,-0.30862468,-2.10271668,-0.62566781,0.02111483,0.71195191,-1.94012952,2.23301458,0.23068035,-0.44607943,-0.52712631,-0.45008874,-0.28189182,0.18759871,0.42011547,1.24196088,0.29277176,0.38564706,-0.82405686,1
670,-1.74573922,-0.27259612,4.85220051,11.90028286,1.72180808,-1.58318257,-4.13268661,-6.05237675,-3.39571905,0.80860686,7.6122694,5.75795174,1.9482621,0.64132041,-1.78341055,4.27175617,0.89357972,1.23464155,-2.83344531,4.339077,2.26783347,0.94852901,1.85027146,-2.16518545,0.21191901,-0.04224101,-1.34334302,2.52235675,2.96900511,-0.6362251,-0.72060096,3.6029067,0.19634618,2.38516665,-0.12210298,-2.47462821,2.33539653,-1.19528008,0.31530142,-0.27872002,0.03917158,1.44132912,-0.28859207,0.44066089,-0.73748231,-2.47148776,1.66805649,0.62311959,0.87869328,-1.16036737,-0.20085202,0.43863234,0.92460454,-0.84321332,0.27079076,-2.17276335,1.34006858,-0.49428046,-0.89781415,0.08638406,-2.24562359,-0.02656969,-0.64153296,-0.97738421,4
1607,-5.95881081,-4.232234,2.40271044,0.45483765,4.19228268,-0.48282564,-6.4297905,-3.00513625,1.21555924,-7.5648756,-0.24390864,-3.67772746,1.55351329,-0.61995262,-2.14306021,-0.40847945,2.57461047,4.32555485,-0.05269915,1.4779439,-6.45466232,-0.76394826,-3.52153635,3.28882742,-2.0940609,-1.91594779,-0.59171891,-2.15569115,-0.95963907,-0.9224298,2.18997622,-1.41026306,-1.09006572,1.53198481,-2.66008544,0.04746005,-3.1398375,2.54701519,-0.65180671,-0.13331753,-0.01421475,0.02200355,1.68016291,0.64796323,-2.02237701,-0.6306442,-2.81227064,-0.56013203,-1.89322376,-0.66943467,0.90221024,-1.56937265,1.11375046,1.6671232,1.69865918,0.07344532,-1.30808926,0.35388047,1.14131427,-1.00311697,-0.54518956,0.29409474,-0.71743309,0.3215436,9
1803,7.29604292,-11.23599052,-1.54784441,-0.05645531,4.03335047,-0.65700865,-2.44980288,0.14390445,-6.56790686,-1.49092567,0.57074356,-2.80931735,4.21523666,3.40379691,0.01944304,-2.6445446,-1.2527287,0.56706429,-0.74322331,0.95395231,0.31836182,-3.00256586,-3.57696176,0.36350751,2.592062,0.34822279,2.40648127,-1.17983663,-1.2554369,0.10238802,-2.23067856,1.27891898,1.49275708,-1.10477233,0.09940457,-2.96614909,-1.02795792,0.01175368,-2.55066538,-0.35201648,-1.46903872,-0.34720808,-1.52953053,-1.15273118,-0.9276613,-1.11535573,0.2477456,-0.74926686,-0.44106966,-0.48452592,1.2018075,-1.89132595,0.69540477,0.65883464,1.54985845,-1.8424896,-0.31612253,0.07676545,-0.97728038,1.09073365,-0.0795929,2.25902987,0.93374991,-0.56897181,10
1487,14.09397411,-2.57942247,8.27872276,-2.87737226,1.32878101,1.71101689,2.07779217,1.96795809,-2.02245951,4.3048954,-2.66970491,-1.16121411,1.43433034,-0.81667578,0.7153523,0.17865527,-2.24957657,1.10389805,1.49092388,0.28068733,3.07602835,-1.47621179,2.39326787,0.59192824,4.02234411,-0.03707466,0.66863322,-1.48205864,2.20879006,-0.7164076,-2.58291864,0.1845839,1.02826858,-1.88627052,0.51377457,-1.24497259,1.16939878,2.22510624,1.40433693,0.55280316,-1.56013715,1.23422837,0.4807421,-1.28931618,-0.46227455,-0.35300767,-0.3551113,0.88190293,2.56063342,0.22159046,2.02377391,-1.46003079,0.62448514,0.9569335,0.08097953,-1.11796618,-0.27377772,0.30939776,-1.40462685,-2.30919886,0.24776904,-0.80418152,1.3371805,-0.7495206,8
1931,9.24004173,-6.58911705,2.59669971,-2.04383397,0.22909105,-3.64408374,-1.2635169,-1.66458297,-6.63833284,-1.65247357,3.48442745,2.47341132,5.78266716,1.30166042,-1.21575117,-0.7309289,-1.66236508,4.50134945,-3.53283811,1.35633397,-0.20046274,-2.31242871,-1.44828248,0.45308685,-1.04117179,-1.53020668,-0.84399271,-2.46939898,-2.16432953,-3.9799428,0.48464811,0.96361971,3.54430699,-2.82813978,-0.86716723,0.7501598,2.0827229,-0.3195644,-2.47870111,-0.52034283,-1.4301132,-1.20165241,0.63360804,-1.72447264,-2.0196929,0.60703135,1.25221682,-1.42764306,-1.25217056,-0.85775417,0.56369352,0.0747357,-0.13356471,0.8721326,0.91342801,-0.40637714,1.04964948,-0.07393189,0.22913331,-0.02174735,1.03204846,0.74457783,1.88900793,0.75040805,10
1871,1.17903721,-12.35748005,2.86221147,5.24221373,10.13977051,0.67157161,-1.3956356,-0.91973495,-4.25291395,-3.61434054,-0.64137745,5.11957026,1.88937116,0.24152187,1.6819427,-2.81651831,-3.10045576,0.70080459,-3.84177041,-0.02030993,0.22751983,0.43526724,-0.56956494,-1.3638705,1.7205056,-0.44485295,-0.58378136,-1.57120883,-0.6510067,0.84198928,-3.00698185,-1.008268,1.38485277,-3.41736317,0.36289674,-0.2680178,0.28505754,2.11230469,0.06838131,3.56116223,0.92663789,-0.5621801,-2.45505285,-2.93166542,-1.77233088,-0.47801089,1.49105847,-2.17444539,-0.5491007,-1.93561006,0.82583082,-0.10824782,-0.51723099,-0.00266647,1.49245512,-0.61714512,0.22878718,0.56689984,-0.80617094,0.01734757,1.20527744,-0.02934924,0.12374169,-1.79519534,10
1266,-10.24512291,8.98269844,-4.87177563,3.4459033,-1.60774589,-0.59799802,1.80875611,-4.47253513,3.3818326,-9.05492306,0.64886642,0.57570124,-0.4782542,0.9648338,-0.30730963,5.06900072,-1.98028219,3.0256145,-1.46070111,-0.80841529,-2.27583838,-2.60044861,1.57472897,1.24661684,0.51170683,0.33535799,-0.00455454,1.5192616,2.94145441,-0.09654254,-0.70704424,1.51455164,-0.61538506,0.96807456,-0.17057896,1.19693148,-0.09449148,-1.0538249,-0.76487935,-1.84712064,-0.02586663,-1.26750982,-1.84761488,1.48133421,1.11447096,1.08391023,0.42163581,-1.56226611,0.22750559,3.30724335,-1.73652995,3.5384407,-0.68122149,-0.41846466,0.52958953,1.78956628,0.14895749,-1.07431686,0.57545847,0.85699546,-1.33191049,0.12100136,0.98340237,0.72224987,7
325,3.27862358,-5.46974277,2.84456897,10.7946291,5.9005065,6.35842514,2.36785221,-0.15045929,-1.9540925,1.81355023,-7.61202526,5.51084661,2.47054195,-2.48267078,1.83239555,-0.19215512,1.03369641,1.39765286,0.30078661,-0.16068172,-0.8131901,-1.63114095,-0.62719369,2.77659273,-0.86078668,-4.20895386,-2.37064171,1.00072217,-1.4625721,2.98919487,-1.89219987,-0.00132847,-3.06167436,-3.14135838,-0.58491266,-0.08600196,-0.49858308,1.0325588,-2.50963688,-0.08556929,-0.35399866,-1.26324594,-1.88560545,-2.94047523,-0.68416488,0.38701403,0.5903514,-0.06299019,0.4034729,0.96687472,-2.32226419,1.27642822,2.4571104,-0.32223785,0.89311028,-1.14094806,-0.58669114,-0.90546846,-1.19405341,1.29448974,0.50188351,0.35162514,0.68952107,0.15642947,2
514,2.20940781,1.20469332,4.23345423,-2.16882205,-2.10277104,4.63408232,-8.72882938,3.24573135,-1.66003561,-2.13358903,-3.07164288,-1.79372191,-2.1830554,-4.85317707,2.30925083,2.41531944,1.27135324,-0.60165393,-6.00788975,2.31735086,-1.60937417,-4.45750093,-1.48259985,0.72345781,1.59061134,0.70911467,4.51966763,-1.79459071,1.39839244,1.39513218,-1.90923417,0.59649444,0.07636967,-1.2649827,0.08279896,1.42987752,-0.54322672,-2.06532884,1.9937439,-0.67583585,-1.25184953,-0.77713192,-0.20794138,0.2727893,0.79498243,-1.22484982,-0.98848701,-1.5723846,-2.40958738,-2.43575668,0.8346535,2.83980227,2.64109254,-1.93661451,0.54636633,-0.23364365,-1.1804862,-1.07790184,-0.43842581,0.07851911,2.08990622,-1.59985876,0.43087804,-1.27086437,3
362,4.24251461,0.76375103,-7.8649869,6.32025337,8.0863409,3.85914159,-6.19745445,0.08950555,-3.92407751,-0.01616716,1.34392607,1.93331122,1.07934022,-1.57378972,-3.31399059,4.64120197,-1.23619223,3.26865792,-1.61234808,0.10474372,2.79179597,3.37016821,-1.88654959,-1.70309341,-1.19502914,0.62947774,1.65757215,0.54349267,0.86307454,-0.20029879,-0.7482878,0.75781465,-4.01790237,0.85473084,0.31575418,-2.18018532,1.36271858,0.70232582,-0.94912517,-1.32204139,-1.85488605,-0.08707471,1.59291697,2.23905993,1.29515076,0.14456117,-1.71436787,1.37193584,-0.65601218,1.53986561,0.05501142,1.15802336,0.85681355,-0.78983426,-1.08853316,-0.31370613,0.53685522,-0.31779855,1.66062331,0.1276195,0.83106273,0.07502007,0.11398131,0.45793423,2
1910,9.23494434,-3.48451591,-0.45703214,0.43577734,3.49823809,0.25082582,-5.89809704,-1.01402187,-9.54447746,-1.13239074,-0.45023108,-3.04202533,1.00598943,0.65079409,1.74915338,-0.78270054,0.82364249,2.1830852,-3.64523411,-0.93366051,0.82627141,-1.15206504,-0.88012505,-1.15222847,2.68449545,-0.30230552,1.40948796,-1.09855258,-1.12204313,-0.65903401,-0.1166631,-2.0633688,1.24862087,-1.26265407,-0.72540045,-1.3325783,-0.87243342,-0.50289816,-1.23353708,2.17263556,-1.82805085,0.17868751,-0.41134718,-1.03612316,1.51841164,0.25701916,-0.41148508,0.27138114,0.26419619,-0.50729495,1.38575208,0.29257429,1.09865057,-1.00446415,0.1546914,0.40429223,-1.19471288,0.34270275,0.63303012,0.7026428,-1.05324876,-0.13591966,0.86874628,-0.60640419,10
382,6.21589804,2.34266233,-2.89923811,7.39285517,2.23767614,11.42599106,-4.30848694,-2.85491037,4.50046253,-1.28731561,-2.87349415,-0.06518507,0.22274876,-0.68812132,0.8140893,2.23302817,-5.32296801,-0.71824515,2.09558606,-1.50207138,-1.05417943,2.47628641,-5.01027346,2.52375317,1.27610862,-0.49534711,2.27530575,-1.10080945,-2.22979355,-0.91737175,-0.80736339,2.15069342,-0.33083391,-2.31279969,-1.02376318,-2.7856555,1.55061841,-1.49765921,0.50333691,0.10991877,-2.06405592,0.62160128,1.10345483,0.86426294,2.32749653,1.03634131,-1.31176865,-0.07499456,-0.91484898,0.17933112,-0.80719352,-0.18811411,1.28605664,1.17891002,-0.20705599,0.44978762,-1.01147413,-0.82401448,2.11523771,-1.28288937,-0.08160876,0.33909726,-0.97156602,0.77902621,2
643,7.63023996,-1.91964149,-0.99504632,9.85881042,-2.78829718,1.77153039,-1.96537733,-3.40528321,-0.8546381,8.20604324,2.25564265,0.58650112,6.79127264,1.46645045,-0.83828402,1.36835265,0.08630407,1.72153044,-2.53758311,0.86736107,1.28082061,-1.86648798,0.74894857,1.13936615,-2.79919672,0.28198862,1.58252633,1.56686878,-0.17337132,1.01264131,-1.69775522,3.50782919,-0.80181086,1.63394737,-1.27590132,-0.92694366,2.0472343,0.32109481,0.37252402,0.10216939,-2.32676077,-0.17779736,0.97304887,-1.03061783,-0.07508969,-0.76067942,0.92753583,-0.39987826,3.22285724,-0.74251425,2.02248621,-1.51380897,1.03859496,0.54665369,0.90837544,-0.75142199,-0.8693316,0.96994781,-1.0872761,0.21559227,0.48687303,1.71817613,0.3463366,-1.02439487,4
1666,-9.82597065,-4.79702187,6.38617706,0.19762179,8.33919811,0.81597739,-6.74606705,3.93241668,1.64517951,-4.42692661,2.79801726,0.84072804,2.49846506,1.16974628,-2.51123905,-1.11424804,-4.44718027,-2.6753211,-2.57245374,1.10807037,-4.126472,-0.16082853,-0.04222202,2.81784725,1.62077534,-0.98088014,1.16797173,-2.84690475,-2.66809845,0.44201326,0.92409909,-1.00647187,0.89007151,-0.59490782,1.30423534,-2.09761667,-0.04463649,1.59094477,-1.68204272,0.25284094,0.44198382,2.95713186,2.73402166,-1.17897666,1.31182265,-1.74869037,1.43552101,-0.44095111,2.55543709,-0.26938403,0.20284723,1.22178638,0.11228943,-0.52486372,0.12685132,-2.64038849,0.67269826,-1.43842137,-0.57549733,-0.20164299,-0.61938024,-0.0590916,-0.83554661,-0.46098134,9
1623,3.17455196,4.33425379,-0.03746396,6.02875662,2.37859297,5.86649895,-3.90641594,0.08688772,-3.90459967,-2.53183174,-2.25968456,3.24095535,-6.5565362,0.45258391,-1.25782204,-3.19153881,1.17454529,-0.22160661,1.50050986,-0.02963614,-1.29719353,-2.21191669,-0.13201979,0.62283468,3.32049465,-3.2001605,3.05955791,-1.22778869,-0.31274891,0.27040064,-0.19379818,-1.80596149,2.93072152,2.95620942,-3.46679425,1.15527248,-0.41137147,0.19157088,0.52319765,2.3425858,1.47260451,-0.88700634,0.38785052,-1.62469506,-0.2597611,0.4745363,-2.32773471,-1.03929257,0.85032457,-0.5356006,1.35272074,-0.28981787,1.63312101,-1.23100901,1.11051035,-0.63525379,0.10029411,0.29271781,0.13131338,-0.83327293,-0.45078748,-1.31047511,0.98217678,-0.01682427,9
1775,-6.13509369,-0.37472105,4.2162447,-2.4864893,7.10512066,3.11355782,-5.23241234,-5.55106544,-1.6737771,-0.97975707,2.1649673,-1.94880795,-0.23386383,0.39889145,-0.00221729,-0.1695838,5.63907337,-0.89476466,3.36330342,2.08102322,-7.42223883,-0.81697112,2.70183301,2.18372202,3.69098043,1.21233606,1.20971799,2.19127345,1.59071708,-3.75021076,-1.47743118,-1.1324662,0.6656813,-0.26088172,0.36847621,-1.33329761,-2.8987453,0.66778779,0.29867959,-0.54718173,-0.36813247,-1.07226527,1.0062269,-0.82635611,0.28155714,0.32420298,0.19875211,0.01960301,0.03947318,1.40173948,-0.92122257,0.56927657,0.8987478,0.2150439,1.52717948,0.47538269,-1.50554609,0.76775968,0.03619754,0.60298216,0.27486598,-0.08354327,0.10644019,1.03989923,9
43,-11.42204762,-6.3417263,7.4999218,-3.03504682,5.36691427,5.96835995,-4.21567917,-4.75669575,-0.31555367,2.42338991,-2.05068493,2.54163122,1.88557196,1.12613547,-1.31916761,2.09714079,0.9933331,-1.63337827,-3.87341642,2.57961988,-5.56507635,0.72295219,4.19005919,1.0763104,-1.06281078,1.22586918,1.61940038,1.02643991,1.71949172,0.31428671,-1.39820635,0.06255507,1.26029754,1.38422287,1.0760237,-1.96110904,-0.42234182,0.97780246,-0.53770864,-1.27062869,0.34205556,1.10803759,1.01810813,0.51314026,2.61063194,0.42600077,0.09604764,0.83009887,0.54833567,-0.50926638,-0.17924543,-0.44174838,1.64863157,0.51052815,0.31940609,-1.00326288,0.8126142,0.33960128,-0.13695559,-1.21554768,0.02313033,-0.30287975,1.07679868,-1.3130852,1
1310,-11.80215168,2.42638016,0.49376899,-10.68170452,-4.85013294,0.73652041,1.04728007,-6.14036655,-2.30292511,-3.00186729,-2.52890396,0.32405567,0.35534269,-1.25958931,-2.78977013,-2.41567612,-4.35035992,-0.59400749,-2.26268768,-0.53381026,-1.59138227,3.3241272,4.06510401,0.41495109,1.73100007,-1.69707108,1.82189763,2.22057819,-0.41353321,1.34272349,0.2015934,-0.83348191,0.40493602,-0.78304082,1.48589599,-0.2998288,-1.84582198,1.16253209,-0.77495658,-1.0608809,1.08946443,0.76928025,1.86593461,0.68451554,-0.9073323,0.09635501,-1.4990772,-1.94365668,-1.31835938,0.26654029,-0.98832965,0.94219625,0.6079179,-1.6664567,1.47949767,-1.19755077,0.16377974,-0.04335953,-0.75853777,-0.54202044,0.1513084,-0.60693443,2.30115652,-0.45842609,7
1532,14.72078133,1.63774347,10.98319244,-1.10879099,-3.42313766,3.44907641,-1.96656179,2.39087272,2.47064853,-0.92654347,-0.70009041,2.46156263,-1.6620698,-2.38589501,0.20149851,2.68984771,2.27465606,-0.48323113,3.32618737,0.93252754,1.74488878,0.2891714,0.16665292,0.1875155,1.25113344,1.73122334,-1.21627378,0.18698573,0.09027052,1.14838684,-1.83229315,-0.4483912,-0.32767004,0.69197285,-2.19135642,-0.05331114,1.484519,0.8749103,-2.12388468,-0.81743419,0.87922239,0.09132978,-0.54608214,0.57708269,-0.26548278,-0.4457581,-0.3656618,1.13465643,-0.94838363,-1.40702391,-1.20819831,0.41495535,-0.43151045,1.1513586,-0.80831724,0.62314105,0.38043213,-0.5902589,-1.00360012,-0.74818885,-0.86440092,0.2146892,0.5098865,2.21327829,8
1864,-4.93227243,-2.98161077,4.64604759,6.45037413,11.71155262,-0.45075643,0.52076697,2.28151298,-8.11345291,-0.59407234,0.62029481,4.00324202,3.3029604,0.27534759,-0.74884701,-2.45650101,1.05517316,-0.21058071,-3.38998199,-1.55101109,-1.71277511,0.06122512,3.84126425,0.22099185,0.4172895,-1.70924449,4.35211372,-0.8432281,0.44731212,0.14055669,1.3220346,0.44598746,0.6746912,-0.05290776,0.01156271,-0.41432181,-0.48912644,1.72591686,-0.01974142,0.13274455,-0.82779986,0.05811399,-1.37394941,-1.5901351,-1.39772952,1.49708176,-0.09253596,-2.14938998,2.56551528,-0.45654142,-0.06362264,0.0205465,0.07823753,-0.70480061,0.03996927,-1.27613354,-1.09108949,0.42879415,0.40881819,-0.17145407,0.71638453,1.09941673,1.3628031,0.60199231,10
709,-5.72936201,0.48090148,1.18832064,12.84604836,0.2189362,-1.2774632,-1.08895445,1.53674138,-3.64587355,3.11689091,5.03871632,4.22143173,-2.04333019,-0.73003554,-2.5880456,-0.59299088,1.30177379,2.06733489,-2.49164867,3.57456493,-0.03922884,-1.85020971,5.91435242,1.5370636,-1.20846272,-2.6618402,0.11614853,0.80796838,0.86705899,0.56862271,-1.39466178,1.63152075,-1.07873297,0.81857491,0.38433564,-0.26556864,0.03786659,-2.6069839,1.59959018,0.33175415,1.1121552,1.68526375,-0.0827259,0.17332759,0.56515795,1.38332403,1.66934204,-0.65393615,0.79219365,-1.6663332,2.22630239,-0.96803725,2.29493237,1.07184064,0.54497731,-1.86473441,0.50498223,0.39441073,-0.09777763,-0.66434288,-1.62583983,-0.26949024,0.18000513,-1.25911474,4
1086,3.83074856,-6.8409729,-0.93751746,-1.14556873,5.82006836,-3.02554345,-2.26520634,-4.06590176,-5.97787046,1.68152142,4.08825397,7.26447964,6.53091145,2.9369669,-1.13600111,-1.11853242,3.15058255,-0.33537662,-1.45631635,2.46174765,0.40143567,-1.48784304,1.47142422,0.34319735,-2.96566391,-3.23907542,0.35173929,2.05195093,-0.6550436,-0.63009745,0.13713801,1.12662625,-0.87941062,2.1620574,-1.66139531,0.33233216,1.34560895,-2.18531394,0.40218246,-0.61472338,1.0223093,-0.09753557,0.74171448,-1.54573643,-0.1883105,-0.10457905,-0.49189329,-3.52314115,0.81081933,0.0735001,-2.08007169,0.10128862,0.07836747,1.03233969,-1.66818929,1.48077917,-0.50530171,0.10497437,0.85631102,-0.64091814,1.06917548,1.16666746,0.17945671,3.18056703,6
1621,-5.45239353,0.24747944,5.6330986,-0.46801856,8.04973221,2.44781542,-7.1544733,-4.781003,-1.2728734,-4.52027655,4.04331255,1.8138473,3.16258621,-1.74025309,-1.1393342,-2.06658697,2.12312102,1.07350969,1.57668424,1.51857209,-7.45840168,-1.40393662,1.56817126,1.08186364,2.52583647,-2.33071065,-1.80454206,-1.5000875,-0.13790274,-0.88074219,2.08422947,-2.03285575,-0.24676423,2.18871641,-1.48278856,0.4771854,-0.64041078,1.70652032,0.50814581,-0.97951245,1.1805346,0.82437116,3.03000689,0.36449236,-1.73237288,-1.5283469,-1.15670776,-0.81057191,1.03762126,0.74353373,-1.30471778,-0.11933446,-0.26836276,0.55220354,1.26363552,0.31991088,-0.704283,-0.07267329,0.36710364,-1.39070868,0.21308134,0.77574843,0.76734447,-0.16248259,9
1789,-4.68833447,0.16173291,6.84617805,-0.82107282,7.54771709,3.47084427,-5.94195843,2.31912756,-2.40318537,-10.12804699,-3.47307587,0.00673962,-1.61263561,3.28983498,-0.11447191,1.39686775,1.28672886,-1.80241907,-3.44351029,-1.72271764,-4.72259951,-0.46834713,1.31427562,0.22415876,1.1445415,0.25528061,3.17490149,0.47594023,-0.18622875,0.06817776,-0.50225747,0.48558402,0.64865679,-1.19127965,1.02618515,-2.3029449,1.65697837,0.0335353,-0.32977498,-0.97836864,0.55107141,-0.91313022,0.08054082,-1.35424674,0.78965569,1.69411087,-0.13951264,-0.251719,0.78550625,0.54862511,-0.81965399,-0.44661403,0.04949141,-0.73788667,-0.08285707,-0.35349041,0.19351292,-0.72356021,0.77612239,0.25006151,-0.24492878,-0.43347612,1.17280793,-0.61300468,9
276,2.24636412,2.23466063,-7.52804232,6.80796003,9.00361919,1.90961671,2.29787087,-0.00486755,-4.38785791,1.07075238,-3.10643244,5.76604795,3.19325709,-5.97051477,0.07560396,0.54852128,2.79310584,2.9456656,-3.09905791,0.31399465,-1.32505488,-0.67919999,0.22109646,-3.57937527,-0.11384714,-3.75598812,0.17139256,1.7347064,1.11188269,1.49738109,1.64586818,2.06434441,-0.75126815,-2.45725012,0.61258543,4.05764008,0.06441402,0.48179591,-0.89169276,-0.63715309,-1.16410506,-1.57008815,-3.44687128,-1.17312479,0.32461154,-0.22752796,0.88081926,-0.02800679,-0.21281584,-0.34934843,-0.74030411,0.17215988,-1.5433166,-0.34964776,0.43592143,0.58686244,-0.4832027,1.34663486,-0.04469413,1.36457217,0.16391037,-0.54447627,-0.6001907,1.31875777,2
213,9.6511097,8.21689606,0.63377553,-4.23038673,2.49981022,-4.35447216,-3.73382521,3.63971329,5.17715931,-0.60694754,1.58882856,5.24330616,0.84703362,-4.87455225,-1.60785246,2.76890922,1.72192383,-0.87659097,1.71811104,-1.28179908,3.71693134,-0.67692333,-1.81332099,-1.23276198,1.84940088,2.1143961,3.11129141,1.89276576,3.04572296,-2.23996735,0.35383129,3.29052877,1.61003518,0.76065922,1.44748068,-1.8341049,1.73178363,-0.54794413,1.65032685,-1.52549422,0.19013143,-1.45135987,0.84847379,3.54025865,1.17503834,-1.24057615,1.42856348,2.38382292,-0.51454544,0.74539769,-2.34797168,2.12943506,-1.38458681,0.24515188,-0.58952564,0.48034978,-1.91423607,-0.85499287,-1.66293764,0.07185543,-0.23483689,-1.22508991,-0.03199995,-0.44250271,2
605,-3.38923502,-1.1280005,5.131989,6.92251492,3.71568584,-1.9057622,-2.08102798,-8.01273441,0.08477211,2.12827969,2.83270788,3.4778347,4.45467091,-6.96707821,-3.239851,2.23435402,0.64434719,-0.95849246,-3.01596069,2.24178219,-2.65402961,-1.83500338,2.62579966,-2.09082389,-3.35208368,3.65316725,3.9433341,2.1079886,1.96895194,-4.91134262,-1.29729402,3.03080988,1.00742877,-2.83782172,2.99239302,1.12919617,-1.21622562,-1.57457542,2.05599236,-1.54927623,-0.78701836,1.05631971,1.59418464,1.60820055,1.29026914,-0.19105458,0.33915091,-1.41588521,-0.79081273,1.53050768,-0.71690059,-0.4321146,0.72558951,1.41113305,0.50549066,-0.66356462,-0.33715653,-0.50389475,0.64719349,0.50980115,-2.10763764,-1.11185241,-0.96318543,0.3502773,4
1227,-11.27820873,2.172997,-3.02012348,-4.98634958,2.75494576,-1.20358109,1.09405136,-6.97815132,-2.81153679,-7.88659143,1.81227756,-4.35046005,-3.40465879,-1.0727762,-2.31861639,4.50187874,1.39684963,1.60052466,1.00525141,-0.22275019,-3.2087779,-2.09890437,2.74404383,-0.51028085,0.39736629,-2.09624171,0.14562249,0.52364349,2.96734309,0.6331557,-1.70363724,-1.14725626,0.99425471,0.25752831,0.04291821,2.07876372,-0.98874712,-1.20141602,0.21127927,0.26333857,0.06278813,-0.45994711,-1.56006956,-0.58472353,0.47729409,-0.1407398,1.07664859,-0.18816686,-2.83233428,-0.53445536,-0.81684744,2.36619759,0.33144879,-1.26429725,-0.14912671,0.06481522,0.22507,-1.27882087,-1.38644278,-0.00052059,-0.31365514,-1.00137401,-0.72247285,-0.19300419,7
